"","X1.Methyladenosine..282.1...150.0.","X1.Methylhistamine..126.0...109.0.","X2.Aminoadipate..160.1...116.0.","X2..Deoxyuridine..229.1...113.0.","X3.Nitro.tyrosine..225.0...179.3.","X4.Pyridoxic.acid..182.1...138.0.","X5.Hydroxytryptophan..221.0...134.0.","Acetoacetate..101.0...57.0.","Acetylcholine..146.1...87.0.","Aconitate..173.0...129.0.","Adenosine..268.1...136.0.","Adenylosuccinate..462.1...79.0.","Adipic.Acid..144.9...83.0.","Alanine..90.0...44.0.","Allantoin..157.0...114.0.","Alpha.Ketoglutaric.Acid..145.0...101.0.","Aminoisobutyrate..104.1...86.0.","AMP..346.1...134.0.","Anthranilate..136.0...118.0.","Arginine..175.1...70.0.","Asparagine..133.1...74.0.","Aspartic.Acid..132.0...88.0.","Betaine..118.0...58.0.","Biotin..243.1...200.0.","Carnitine..163.1...85.0.","Choline..104.1...60.0.","Citraconic.Acid..129.0...85.0.","Citrulline..174.0...131.0.","Creatinine..114.1...44.0.","Cystamine..153.0...108.0.","Cystathionine..221.1...134.0.","Cystine..239.0...97.0.","Cytidine..244.1...112.0.","Cytosine..112.0...95.0.","D.GA3P.DHAP..168.9...78.8.","Dimethylglycine..104.1...58.0.","D.Leucic.Acid..133.1...87.0.","DTMP..321.1...79.0.","Epinephrine..184.1...166.3.","Erythrose..199.0...97.0.","F16BP.F26BP..339.0...79.0.","Fructose..179.0...89.0..3..","Fumaric..115.0...71.0.","G16BP..339.0...79.0..2..","gama.Aminobutyrate..102.1...85.0.","Glucoronate..193.0...113.0.","Glucose..179.0...89.0.","Glutamic.acid..148.1...84.0.","Glutamine..147.1...84.0.","Glutaric.Acid..131.0...87.0.","Glyceraldehyde..89.0...59.0.","Glycerate..105.0...75.0.","Glycerol.3.P..171.0...79.0.","Glycine..76.0...30.2.","Glycochenodeoxycholate..448.3...74.0.","Glycocholate..464.3...74.0.","Guanidinoacetate..116.1...70.0.","Guanosine..284.1...152.0.","Histidine..156.1...110.0.","Homogentisate..167.0...123.0.","Homovanilate..181.0...137.0.","Hydroxyproline.Aminolevulinate..132.1...86.2.","Hypoxanthine..135.0...92.0.","Hyppuric.Acid..178.0...134.0.","IMP..347.0...79.0.","Inosine..269.1...137.0.","Kynorenate..188.0...144.0.","lactate..89.0...43.0.","Leucine.iso.Leucine..132.1...86.2..2..","Linoleic.Acid..277.1...259.0.","Linolenic.Acid..279.1...261.0.","L.Kynurenine..209.1...94.0.","Lysine..147.1...84.0..2..","Malate..133.0...115.0.","Maleic.Acid..115.0...71.0..2..","Malonic.Acid.3HBA..103.0...59.0.","Margaric.Acid..269.1...251.3.","Methionine..150.1...61.0.","MethylSuccinate..131.0...113.0.","N2.N2.Dimethylguanosine..312.1...180.0.","N.AcetylGlycine..116.0...74.0.","Niacinamide..123.0...80.0.","OH.Phenylpyruvate..179.0...107.0.","Ornithine..133.1...70.0.","Orotate..155.0...111.0.","Oxalic.Acid..89.0...61.0.","Oxaloacetate..131.0...87.0..2..","Pentothenate..218.1...88.0.","PEP..166.9...79.0.","Phenylalanine..166.1...120.2.","Proline..116.1...70.0.","Propionate..73.0...55.0.","Pyridoxal.5.P..246.0...96.9.","Pyroglutamic.Acid..130.0...83.4.","Pyruvate..87.0...43.0.","Reduced.glutatione..306.1...143.0.","Salicylurate..196.1...152.0.","Serine..106.0...60.0.","Shikimic.Acid..173.0...93.0.","Sorbitol..183.0...91.0.","Succinate.Methylmalonate..117.0...73.0.","Taurine..126.0...108.0.","Threonine..120.1...102.0.","Trimethylamine.N.oxide..76.1...58.0.","Tryptophan..205.1...146.0.","Tyrosine..182.1...136.3.","Urate..167.0...124.0.","Uridine..245.0...113.0.","Valine..118.1...72.0.","Xanthine..151.0...108.0.","Xanthosine..283.1...151.0.","Xanthurenate..204.0...160.0."
"16","-12.551383429","-12.73382812","-12.422791636","-12.63413190","-12.521300085","-1.259371e+01","-12.548560825","-12.24375341","-12.682399939","-12.320087310","-12.23602581","-1.260135e+01"," -0.535973361","-12.595228667","-12.67061049","-12.507199143","-12.687183351","-12.57465005","-1.203577e+01","-12.655300436","-1.254095e+01","-12.584169212","-12.64093342","-1.263424e+01","-12.587886713","-12.829108504","-12.400555131","-12.425801578","-12.646666067","-12.35179752","-11.84036672","-12.638514535","-12.525322104","-12.442372465","-12.555955446","-12.81063865","-12.302948381","-12.567467010","-12.51187489","-11.919250102","-12.46336819","-12.172547354","-12.417337516","-1.222433e+01","-1.250922e+01","-1.250565e+01","-12.56809080","-12.715165152","-12.528566755","-12.433909769","-12.441005972","-12.573564989","-12.557519220","-12.231935285","-12.04329230","-12.180967862","-12.75689580"," -1.76359506","-12.667235997","-12.768622877","-12.39522186"," -0.082441282","-12.67893296","-12.38328864","-12.37472047"," -2.215523428","-12.406968879","-12.56259670","-12.790236914"," -0.639807116","-11.15131610","-12.63631769","-12.647628907"," -0.89814327","-12.197212723","-1.245168e+01","-12.483518197","-12.633820542","-12.556823514","-12.418283898"," -0.32121142","-12.634963286","-12.34568951","-12.735660585","-11.866143582","-12.56294907","-12.557171228","-12.61792995","-12.444111786","-1.268918e+01","-12.649561016","-12.661558865","-1.264699e+01","-12.549841553","-12.346170719","-1.261793e+01","-12.457176306","-12.636630845"," -0.166459033","-1.268194e+01","-12.542970064","-12.67469479","-12.761604391","-11.996880745","-1.266367e+01","-12.695593517","-12.771889867","-12.768198554","-12.786681960","-12.19605635","-11.7371832","-12.600193178"
"17","  0.351903525"," -0.09655749"," -0.367345298"," -0.11082483","  0.090253753","-5.028581e-02","  0.007646325","-12.12222458","  0.403319441","  0.178500670","-11.98669679","-7.919047e-02","-12.027354183","  0.002636506","  0.02553295"," -0.414355078"," -0.086524193","  0.06223792","-3.674940e-02","  0.284285484","-1.058440e-01"," -0.456668038"," -0.34380270","-1.244900e+01","  0.214778866","  0.114446140","  0.166336029","  0.087761492","  0.288387735","  0.22984372","  0.77447527","  0.049597182"," -0.037533781"," -0.282134253","  0.097871263"," -0.48163506"," -0.552853318"," -0.063649605","  0.09710271","  0.323899640","  0.04795440","  0.482757780"," -0.531610189"," 2.098971e-01","-1.213707e-01","-8.440871e-02","  0.15156208"," -0.071087010"," -0.437772144"," -0.188836375"," -0.205921241"," -0.129396361","  0.045927788","-10.400926619"," -0.43221644"," -0.147993241","  0.12862496","  0.38304178"," -0.785402790","  0.287436914"," -0.18190682","  0.151167319"," -0.02452012","  0.35073025"," -0.38955985","  0.168692790","  0.579840733","  0.14706800","  0.298241488","-12.240553552","-12.76049188","  0.29060518","  0.021276752"," -0.20790526"," -0.254974119","-1.268009e+01"," -0.564979072","  0.030904936"," -0.118556506","  0.147801520","-11.60986232","-11.687522226","  0.18449450"," -0.103511686"," -0.800930194","  0.15143271"," -0.240183675"," -0.49502687"," -0.026697069"," 2.153293e-01","  0.194515965","  0.380789408","-1.060507e+00","  0.314918779","  0.281110294","-1.570775e-01"," -0.032453905"," -9.670613031","-12.003786947"," 1.960875e-01","  0.118881087","  0.04897820"," -0.190472795"," -0.459599483"," 1.120865e-01","  0.210536993","  0.209424854","-12.487796268","  0.078163650"," -0.87690176","-11.4225372","  0.090644230"
"d","-12.548987315","-12.18697016","-12.476528562","-12.46936537","-12.426959869","-1.252210e+01","-12.360418291","-11.88447337","-12.530034794","-12.309831240","-11.24128132","-1.063879e+01","-12.218731489","-12.683794517","-12.60638229","-12.463438270","-12.529381719","-12.27518459","-1.243280e+01","-12.565778357","-1.252621e+01","-12.629998684","-12.46074848","-1.223383e+01","-12.542549440","-12.632784286","-12.387181064","-12.096105208","-12.598085878","-12.26375159","-11.21006259","-12.328198071","-11.804822360"," -0.881269804","-12.266993931","-12.50027858"," -2.953516873","-12.372327496","-11.84660224","-12.231400996","-12.14110052","-12.318478158","-12.639459453","-2.040936e+00","-1.224962e+01","-1.248059e+01","-12.63319849","-12.726317768","-12.512188401","-12.620136019","-12.105155000","-11.959157513","-12.502496521","-12.446194737","-12.08971545","-12.167111584","-12.73987835"," -0.19449950","-12.692970094","-12.606967071","-12.51755305","-12.526698119","-12.49219177"," -1.73971111","-12.39351822"," -0.164974102","-11.412620320","-12.57032598","-12.719945962"," -0.372010047"," -0.95212527","-12.48315136","-12.678127966","-12.31408349","-12.583706753","-1.152767e+01","-12.267350733","-12.652258842","-12.605603813","-12.225303460"," -0.78513568","-12.084471294","-12.41351000","-12.505342851","-12.014758636","-12.60424482","-12.677668638","-12.63133767","-12.244091612","-1.272121e+01","-12.609314086","-12.485357028","-1.235602e+01","-12.427475659"," -0.741675567","-1.264294e+01","  0.089931994","-12.310569920","-12.382270096","-1.272172e+01"," -1.261787661","-12.11578789","-12.028633420","-12.500965697","-1.271454e+01","-12.709323931","-12.565069304","-12.612364541","-12.659572758","-12.10710194","-11.7606325","-12.861869126"
"19","-12.541206174","-12.67332908","-12.704291778","-12.78023917","-12.547368877","-1.267584e+01","-12.614046513","-12.47357735","-12.529708134","-12.596274130","-12.15375245","-1.251266e+01","-12.403353312","-12.533891567","-12.51882501","-12.605020868","-12.507974947","-12.63123452","-1.253862e+01","-12.567288948","-1.253266e+01","-12.669144987","-12.53331498","-1.191229e+01","-12.606284907","-12.529300154","-12.581585765","-11.625175364","-12.541038557","-11.98814883","-12.40601611","-12.519302958","-12.314779673","-11.902145937","-12.644640386","-12.44558898"," -0.484323795","-12.628151493","-12.60531224","-12.376294465","-12.60163586","-12.257971311","-12.518506672","-1.245192e+01","-1.263093e+01","-1.251676e+01","-12.61772995","-12.617530044","-12.615038959","-12.587980060","-12.505497239","-12.342786831","-12.543896874","-12.615834553","-11.79614623","-12.149326854","-12.46720390"," -0.61445062","-12.600962011","-12.587980060","-12.50572892","-12.497465144","-12.66891996","-12.28490106","-12.40304829"," -1.690713934","-12.259984571","-12.59904247","-12.520020866","-12.671741167","-12.74574548","-11.92884880","-12.656282633","-12.61643221","-12.518268070","-1.270932e+01","-12.714664957","-12.448321567","-12.537035046","-12.498603531","-12.74160359","-12.621848420","-12.37557830","-12.461969048","-11.783450449","-12.61893132","-12.551640941","-12.59154218","-12.606577132","-1.267322e+01","-12.069794406","-12.042248126","-1.460044e+00","-12.412542788","-12.208364374","-1.258985e+01","-12.161078764","-12.709818009","-12.529544896","-1.263382e+01","-12.631131403","-12.66790880","-12.220650584","-12.461340900","-1.242372e+01","-12.583614321","-12.648808619","-12.661558865","-12.521139976","-12.27634462","-11.7119288","-12.479499967"
"20","-12.459288317","-12.42145348","-12.695952487","-12.49799602","-11.768911300","-1.236470e+01","-12.139626711"," -0.49924367","-12.771177558","-12.529544896","-11.94098372","-1.277619e+01","-12.287861245","-12.218532070","-12.57710139","-12.562244615","-12.487648044","-12.22189452","-1.220559e+01","-12.639774883","-1.236528e+01","-12.554397282","-12.74306877","-1.627755e+00","-12.710684000","-12.792623154","-12.519462391","-12.816287072","-12.620437717","-12.38186334","-12.63935436","-12.531180042","-12.465053141"," -1.133405767","-12.178888323","-12.47935455","-12.298563477","-12.362524100","-11.94921619"," -0.894497114","-12.20713912","-12.296673833"," -0.925218641","-1.186953e+01","-1.274817e+01","-1.245456e+01"," -0.94952887","-12.121969105","-12.585838151","-12.582506662"," -0.783488695","-12.212473706","-12.470646056","-12.669144987","-12.13422409","-11.802343481","-12.73448168"," -0.85397602","-12.272941572","-12.544403242"," -1.53391110","-12.529708134","-12.56604455","  0.75923736","-12.28320863"," -1.369069875","-12.071261990"," -0.35258787","-12.638409671"," -0.271862149"," -9.59441768","-12.66813330","-12.487870399","-12.44747634"," -0.689979256","-4.332643e-03","-12.697751804","-12.449983000","-12.375921914","-12.465651464","-12.73579177","-11.684378372","-12.31044672","-12.802913539","-11.946794001"," -0.32766504","-12.632370475","-12.48861240","-12.409684965","-1.271705e+01","-12.459114814","-12.192661932","-3.632320e-02","-12.537699740","  0.108642281","-1.257547e+01"," -1.115463705","-12.528485342","-12.688240458","-1.264956e+01","-12.734089425","-12.34480867","-12.038326690","-12.692020037","-1.268765e+01","-12.682864301","-12.435779821","-12.324568919","-12.728892899","-12.11869320","-11.7394646","-12.702951550"
"21","-12.724779987","-12.79652898","-12.702100826","-12.87144563","-12.758690118","-1.286610e+01","-12.861168085","-12.50111854","-12.823934421","-12.682632058","-12.27993527","-1.275306e+01","-11.728847702","-12.866453681","-12.73526726","-12.852842696","-12.766223844","-12.84942034","-1.249747e+01","-12.799253733","-1.288566e+01","-12.443575868","-12.81001556","-1.287577e+01","-12.849420342","-12.745342921","-12.703073218","-12.804755073","-12.873963283","-12.14243709","-12.60902001","-12.807532099","-12.334089352","-12.382415457","-12.862571299","-12.90035986","-12.357333487","-12.886032875","-12.76989834","-12.810950535","-12.81063865","-12.547538955","-12.838646593","-1.281597e+01","-1.275635e+01","-1.258630e+01","-12.87577059","-12.685193587","-12.859071728","-12.773604189","-12.751284854","-12.469365370","-12.833358315","-12.710312649","-11.98138107","-12.130358143","-12.92805651","-12.51541503","-12.886032875","-12.860118642","-12.79382121","-12.618630664","-12.76975644","-12.25479539","-12.04812678","-12.528159845","-12.775037979","-12.86539140","-12.915175651","-12.823291974","-12.77936797","-12.69024426","-12.855946044","-12.57104368","-12.827484972","-1.268089e+01","-12.813453680","-12.924394985","-12.881605026","-12.519861228","-12.65258371","-12.527834592","-12.88160503","-12.781986839","-11.957492939","-12.85802733","-12.701615445","-12.50503424","-12.801690174","-1.284840e+01","-12.809704352","-12.842655494","-1.249212e+01","-12.783155869","-12.817235659","-1.282426e+01","-12.798343580","-12.798343580","-11.616523171","-1.289163e+01","-12.863979062","-12.82845836","-12.794421477","-12.527672056","-1.289201e+01","-12.901895828","-12.857332460","-12.894647882","-12.943019327","-12.31775097","-11.7743062","-12.875046763"
"22","  0.227819196","  0.43542337","  0.482516132","  0.09729911"," -0.131729864"," 7.154882e-02","  0.029358340","  0.20604027"," -0.388959836","  0.083512614","-12.16883297"," 1.904513e-01"," -0.466184965"," -1.175196740"," -0.11694734","  0.102697797"," -0.001302803","  0.11900713","-2.498000e-01","  0.223293986","-3.431785e-01","  0.406992650"," -0.55145136"," 8.299846e-02"," -0.252068587"," -0.290442775","  0.051200123"," -0.478638826","  0.220640830"," -0.75492490"," -0.30893029","  0.195612786"," -0.025059799","-12.196529900","  0.068196133","-11.62194431","-12.052933963"," -0.007946577","  0.31733405","  0.337785852","  0.17803080","-11.674569421","  0.226765482"," 2.340187e-01"," 8.345624e-02","-6.923802e-01"," -0.03687514","  0.151930929","  0.112058990","  0.133542215"," -0.007950971"," -0.438455819","  0.450522005","  0.171177621","-10.57756630"," -1.137259181"," -2.32393286"," -1.56442132"," -0.203539341","  0.210670756","  0.14006090","  0.339628588","  0.20078300"," -1.88208417"," -0.48311911"," -0.561655331"," -0.084269249","  0.01252545"," -0.186838729","-12.421899075"," -0.42787638","  0.26992538","-11.323988072"," -0.23243777","  0.268931641"," 3.043899e-01"," -0.356744355"," -0.106400943"," -0.495505520","  0.324730997","  0.52832003"," -0.308641391"," -0.04686433"," -0.288294956"," -1.278009682","  0.01370725","  0.184936014"," -0.03238234"," -0.025597761"," 1.540387e-01"," -0.194019692","-12.266882491"," 6.877779e-01","  0.270802810"," -0.234640748","-8.188356e-02","  0.003641110","  0.187423517","-12.628971497"," 2.012340e-02"," -0.143118925","  0.29783119"," -0.056860677","-12.588447093","-4.787999e-04"," -0.152909419","  0.162210136","  0.172404932"," -0.722772369"," -0.82855619","-11.4801777"," -0.088397014"
"24"," -0.089153791"," -0.46628264","  0.207707085"," -0.15160391"," -0.348697424"," 8.696054e-02","  0.089781937"," -0.34979435","  0.195170438","  0.125293907","-12.19991660","-1.026972e-01"," -1.035406243"," -0.022328426"," -1.32409972","  0.066891627"," -0.227473105","  0.10907248"," 2.009048e-01","  0.105979186"," 1.266907e-01"," -0.024642191","  0.12741086","-3.835619e+00","  0.128590634"," -0.593621567","  0.059479648","  0.098452332","  0.217839164","-11.86048129"," -0.57077831"," -0.071148669"," -0.170776480","-11.652019407","  0.112552987"," -0.10256489","-12.180785047","  0.108148839","  0.35814447","  0.149731559","  0.21047877","-11.979405051"," -0.283400690"," 2.302616e-01"," 1.232596e-01","-1.189722e+01","  0.16003220"," -0.281768355"," -0.006273651","  0.007575107"," -0.107302029","  0.374195938"," -0.306830052","  0.297938125","-12.01981997","-12.191704984"," -0.31495863","-11.43238647"," -0.201173753","-12.154766939"," -0.11962040","-12.086283379"," -0.23094587","-11.78182452","-11.97905457"," -0.631142472","  0.091152852","  0.07114529"," -0.314594709","  0.284827727","  0.17315509"," -0.27350378","  0.192557889","  0.19208399"," -0.075615871"," 1.743755e-01","  0.239869689","  0.129538994","  0.136426014"," -0.258658492"," -0.11110716"," -0.152111420","  0.28798368","  0.085895984","-11.525589377","  0.04987933","  0.074465035","  0.35364396"," -0.071918844","-2.156876e-01"," -0.096213337","-11.838835765"," 2.838202e-01"," -0.049481305"," -0.119323170","-4.814188e-02","  0.045636942","  0.062065093","  0.466760718"," 9.146041e-02","  0.004820265"," -0.47092646","  0.068536011"," -0.520280688","-6.961019e-02"," -0.107418220","-11.504514915"," -0.885335750"," -0.383405324"," -0.74215403","-11.5499570"," -0.078473150"
"25","  0.525068195","  0.35888361","  0.038802272","  0.36472422","  0.287916476"," 4.193428e-01","  0.462755923"," -0.13663816"," -0.271712008","  0.212444130","-12.01068737"," 4.347166e-01"," -0.176910701","  0.080832294","  0.56810402","  0.293359651","  0.240356540","  0.46376181","-7.274755e-01","  0.454767220"," 4.207101e-01","  0.879790393","  0.36932629"," 1.376257e-01","  0.121872818","  0.316165122","  0.181085605"," -0.429065276"," -0.087553838"," -1.02335579","  0.57230475","  0.493546658","  0.264030916","  0.734057341","  0.430872171","-12.10499379","  0.937560777","  0.376793643","  0.58231604","  0.610641908","  0.44456630"," -0.863526839","  0.591681247"," 4.878357e-01"," 4.087532e-01","-1.258821e-01","  0.45964486","  0.797653152","  0.301815021","  0.173202357","  0.813308997","  0.465897410"," -2.302865983","  0.493159621"," -0.33150877","  0.151427385"," -0.05267843"," -0.57915093","  0.095777775","  0.161135292","  0.46118991","  0.005773753","  0.33459328","  0.67797548"," -0.20421977","-12.575374929","  0.284798335","  0.49081104","  0.189669257","  0.505344007","  0.49121143","  0.39136729"," -0.340458863","  0.29592814","  0.647246206"," 1.329660e-01","  0.309256770","  0.222639688","  0.430521966","  0.470846792","-12.27183566","  0.462086242","  0.22578805","  0.468988157"," -0.338164557","  0.45171443","  0.017157434"," -0.91715505","  0.294189711"," 6.896045e-01","  0.570316209"," -0.036405642","-2.073014e-01","  0.319897652","  0.159478983"," 3.378587e-01","  0.386007323","  0.623725910"," -0.489720305"," 5.826490e-01","  0.167137451","  0.23650951","  0.321860343","  0.527345177","-1.469512e-02","  0.478973082","  0.171231575","  0.197612643","  0.125688183"," -0.58734085"," -9.7408753","  0.238554879"
"27"," -0.455436062"," -0.70628732"," -0.529620444"," -0.61989699"," -0.606653998","-5.857097e-01"," -0.577991814","-12.08442737"," -0.199378443","-11.591830530","-12.19395999"," 4.321151e-02","-11.765264419","-11.283344011"," -0.41744598"," -0.332778901","-11.356261357"," -0.28015248","-1.452783e-01"," -0.294335914","-8.966529e-01"," -0.093172981"," -0.52982975","-1.341137e+00"," -0.416227118"," -0.473669213","-11.338068965"," -0.471107339"," -0.704755473"," -0.28592742"," -0.62458946"," -0.208969320","-12.437294880"," -1.097260503"," -0.554787380","-10.89596884"," -0.008976366"," -0.723857124"," -0.03593214","  0.056823592"," -0.20920023","-12.240113314"," -0.364484835","-1.626166e-01","-9.353189e-02","-1.142100e+01"," -1.10973764"," -0.299113857"," -0.532876442"," -0.162988937","  0.208034496"," -0.159991252","-11.613661310","  0.047818034"," -0.01164852"," -0.730382812"," -0.34612075","-12.19829606"," -1.039487650","-12.061792791"," -0.38731007","  0.046776278"," -2.45088621"," -0.72088309","-11.82873455","-12.484694151"," -0.097709922"," -1.94962952"," -0.288109491","  0.317491953"," -0.12931174"," -0.46580258"," -0.329131777"," -1.03419986"," -0.187315823","-1.243470e+01"," -0.439420869","-12.438418113"," -1.220927296"," -0.657661605"," -0.41854110","-10.105508756"," -0.73562347"," -0.146351011","  0.407081984","-11.75040363"," -1.419367160"," -0.79891276"," -0.448871951","-6.481944e-01"," -0.017513452","-11.802255552","-1.240344e+01"," -0.176376134","-12.413197762","-8.540704e-01"," -0.272420301"," -0.358622688","-12.086004104","-1.355164e-01"," -0.632219012"," -1.04058267"," -1.335124959"," -0.278301146","-2.390121e-01"," -0.429097828","-11.761480832","-11.889411674"," -0.210841156","  0.21909353","  0.2014519"," -0.478407726"
